x,y,z
-731.410405164650228,63.877759440830275,-329.949640455558665
909.038114939628258,307.472408185785639,648.478502111053785
-216.532907221363757,145.849770675477515,-471.786084940325509
882.513280643795269,541.163860958343548,30.454188039880819
88.844546830717036,636.747368643764389,-733.979701747115769
72.272826264442074,680.670545493826808,318.974873802333150
-721.440685987803590,393.945932168287698,560.864252017473291
84.935816487308557,439.935529812115533,-694.204778938063214
-530.391265748626893,615.523537873943496,570.684712292004633
921.892524004613506,353.225099720497667,130.208196852914170
283.322329002966399,984.654288639478409,988.823126579496829
-18.781395553778339,930.705343828302603,-98.200168863297677
-524.032866012958038,771.534497237575579,525.433722594660139
427.879733009697702,189.540673538886182,-262.072507179687932
-493.293698049981572,844.859122835507151,-46.934032913363353
-825.749026989366826,255.607926586894337,493.883944085805751
376.579321834150733,271.371713199949966,-532.482065567138534
-475.961692560131951,360.635380385421001,-684.591963477211038
777.450807354433437,498.546795439119023,767.164376815225978
-844.146312456161240,166.186393918170182,389.450074368842706
-618.508776035539427,380.733677853898598,-159.468466811184044
61.406212662044709,216.493293838096150,809.224509840550127
21.824121299302419,821.041129615087698,83.649874783564428
657.879933278960834,153.482231339633159,233.033383313011427
304.291263982780492,374.806037142452624,790.381667548966107
469.241930198661294,502.681224873915539,746.662370092745732
692.098387152039777,654.548619914360643,556.392563376766020
456.137073666261358,657.515132676280928,870.560202999641206
908.040588474007791,328.070694879086659,-349.728741884066608
280.593256365941670,403.194030264484581,-452.691994848099398
252.996754362306319,106.829591438688936,797.430263531889523
-721.982235900869000,563.050677447138469,753.705280731338007
-456.983417917477709,353.769875216303149,495.402778187713011
-516.169017228852454,111.228477872895823,895.588445486525870
-196.001859612944486,320.928805477036178,-559.188518263572746
-308.502227342243032,453.084666958816911,610.514896220219953
-909.962326317363704,312.248538493432591,422.759546968866061
-62.024946399647661,118.266213060716879,-896.172958519304530
891.465579581078600,351.598916200113990,-682.630828488640418
415.990297923839080,213.696132569048416,-361.312016947230177
-0.254355175384376,796.789794756023412,94.252404573320064
768.275067049742802,196.146234862190028,-141.817086336855255
432.720161828164692,899.588420666966044,-659.376170255934426
-820.363471668583315,216.340266442840544,22.833492567213170
-982.369816697060287,380.072582725172822,539.130425612243016
-327.956029861685465,86.153575506816836,388.274727458718417
-466.552406044046506,62.376766652278036,-512.526894052095258
-642.728747286014141,177.756616548265725,-152.027030440218255
635.900097612801346,111.127292228675032,-846.787402683171422
546.635372278555451,607.330468841715970,195.210982343603519
-512.390259380695511,737.451418358859655,24.974718163722173
-923.781472010338121,368.433074863141371,734.576975457368917
-252.165337059066587,440.763762220992930,202.333350147720239
896.919593263791967,454.166770525508127,-674.800995891231082
231.716572807519469,948.961118601284511,218.499556276834710
-81.066015060448763,297.705069472061439,306.251542274473422
-934.747083524927575,231.154597165086415,925.537793444850877
-56.487450834207948,218.128869037953365,-571.902357338440538
-443.947457270919244,436.588260937739221,570.524970128643872
-922.118004130282770,946.638992045363580,67.740112948542446
59.544512208583456,311.074527946892033,732.332546570437216
495.730727589106436,474.475800395182659,382.985939143365613
-582.152357414605717,315.670892186202877,909.231509414511493
-799.359297183578747,305.597422797766228,141.788343559587020
0.187384743334633,362.905946655793286,-25.068452842057241
-80.796706654927107,303.677080573050546,504.174496576959427
-230.417641041378943,91.809974376707913,40.704602842489066
282.778327132883987,335.908131701085949,469.245320029325967
347.923905698456110,731.921283468237448,656.143195697100964
-891.141004315872124,881.989063069065423,589.557914977727933
-953.568888349823055,934.820031964436794,-927.057470098019394
-316.774094232720586,341.754946874167842,-198.425174740425064
-133.872802223294457,926.967822337335747,689.810273141574726
-822.659755075934982,725.172697795244744,308.112008184535171
539.888307794023603,678.116111768259316,941.500319708073903
662.183091266147812,481.017582380963802,101.231643784251901
-298.682761336075828,907.262575919255710,211.400441190792208
978.709779717005404,43.230427235107008,762.097679262406928
-20.365247928772419,816.856508847496798,-541.255081092545879
-600.083121345405175,422.817505752577915,-327.112404393408383
266.652096993230316,772.049041990556248,-573.500893770002563
-841.624851706603408,347.962620784212675,943.558241489327202
-114.203574667035127,391.179898080354633,-844.172082623937399
-871.255729289391411,285.896203456696583,747.398013140800686
218.385965818855084,457.263622852653668,-905.269804008204574
415.866456786755862,559.320516105105639,-323.065148515464784
667.071817409660980,888.657542699648729,-813.715205712247439
497.722325828738576,666.208834133949836,-481.424534757044285
-713.662049355873705,917.647155274249371,-140.381962945254031
643.301723855320006,143.728375741311964,241.245639461827977
475.945974769570284,448.504331231769129,650.233536406665735
115.698269621144618,898.772118439978385,386.000724110521560
739.122473276844175,69.410548217501599,-47.047169009330787
528.329803426908938,330.505705090485264,38.606826639714654
905.665481243434442,822.624638683795411,841.089538732004030
-690.042448662860465,598.089236780297142,824.392981078493676
-306.940458531461900,180.821613179878852,317.786622621302740
490.270288447827852,35.500929916311776,583.870172431718402
936.639704150961506,531.807103578509327,213.615328980946970
-952.953264635708138,615.305095217898383,948.370542347708579
-880.939508319031916,32.143014001783143,-678.727714566741838
-671.139382594669883,313.521282603863654,719.983708007851192
-313.858411670369946,350.447985877768872,193.620692266732021
-889.108544855478954,907.083557837761191,150.700887634646506
-952.736090310924283,188.226176968674082,479.529175489915133
794.253678794830194,315.857349655080213,-472.779231827842068
-51.910852960934676,527.166689840519439,109.733482444046103
301.532439228952171,301.866730326588481,-576.294748768542377
896.210672900594318,85.625880095167020,-376.942865283633751
-965.977957595243652,112.992616651028612,536.654931619143781
672.559500791998289,641.388426010352532,872.930325303926111
314.665027960710404,938.624269716094773,-989.755623163113228
-628.433182191288097,227.111363628817116,-147.049672009647225
112.689921059001108,809.078083492002975,874.784789046719197
-521.719840912993732,667.561163111086216,-523.332359881449293
611.143407834109894,889.419076057209395,279.583387132668122
-164.437711606988159,316.557665926681693,-160.766530575561660
146.938314517863546,276.588282155837987,-48.086105801236727
-246.617903943646866,639.602060657487868,646.323240476619958
845.476138019167820,371.595820555851390,373.827297218233980
31.372140044671369,152.154206549860334,359.894624315283181
-859.601234867134281,728.855921889310707,562.726314917194713
-943.167650211394857,909.072350107451143,34.913668624781167
-186.639825853972297,920.350592646132100,437.846390072732220
18.423898491180466,267.819593571830978,829.048589125963417
-808.467987297077684,267.229123836686085,116.283925095390032
-258.714732228544563,170.285819951370712,-639.327070420563814
-560.912828507414815,359.473116041450851,763.521727536731305
-793.476367855514354,349.027980382176963,248.282431198154882
-48.108339186959711,988.827390288811898,892.480901814194567
-4.228145322327350,790.937480086765163,-328.594412489659362
833.439201118819483,992.009202213694607,-670.688875401095402
